,one,two,three,four
8211,57,79,4,969754290
8212,57,1105,4,965796255
8213,57,81,4,969753168
8214,57,1139,5,969753201
8215,57,82,4,965796733
8216,57,2397,4,965799473
8217,57,2081,5,965796886
8218,57,2082,5,965796471
8219,57,2083,4,969754942
8220,57,355,5,965799430
8221,57,1107,5,965796471
8222,57,3012,4,965795869
8223,57,83,5,965795827
8224,57,1454,3,969753400
8225,57,85,5,965796352
8226,57,357,4,965798574
8227,57,3013,3,972174580
8228,57,1455,4,965796373
8229,57,86,4,965798685
8230,57,2084,3,965798228
8231,57,87,5,965798172
8232,57,1111,5,965795905
8233,57,3014,3,965796563
8234,57,88,4,965796278
8235,57,89,4,965796031
8236,57,359,5,965798574
8237,57,2085,5,965796495
8238,57,1456,4,965798060
8239,57,2146,5,965798228
8240,57,360,5,965796302
8241,57,90,4,965798248
8242,57,2178,3,965798228
8243,57,361,5,965796238
8244,57,2751,3,965798932
8245,57,1166,4,965798785
8246,57,978,2,972173722
8247,57,271,2,965798898
8248,57,1469,4,965798806
8249,57,1470,2,965798974
8250,57,1167,5,965798130
8251,57,1140,3,965798397
8252,57,1471,4,965798172
8253,57,93,2,969754612
8254,57,1472,3,965798609
8255,57,1473,2,965797716
8256,57,979,2,969754432
8257,57,3015,2,969754810
8258,57,362,4,965798898
8259,57,1476,3,972173533
8260,57,3016,3,972175478
8261,57,2086,3,965797285
8262,57,2429,4,969754408
8263,57,1479,2,972174939
8264,57,2561,1,965797815
8265,57,1484,3,969754810
8266,57,3017,2,972172370
8267,57,1487,1,969754008
8268,57,98,3,965796941
8269,57,2563,4,965797341
8270,57,99,4,969753562
8271,57,981,3,969754552
8272,57,1031,4,965798806
8273,57,1168,2,965798485
8274,57,100,1,969753897
8275,57,1492,2,969754038
8276,57,3018,3,972172529
8277,57,101,2,965798759
8278,57,102,4,965797070
8279,57,727,3,965798731
8280,57,1007,2,965798974
8281,57,365,3,969754612
8282,57,1499,2,965798974
8283,57,984,3,969754509
8284,57,728,4,965796793
8285,57,1500,2,972174978
8286,57,985,3,965799590
8287,57,104,5,965796495
8288,57,105,2,972174710
8289,57,366,4,965796990
8290,57,2459,4,972172873
8291,57,3019,1,972175891
8292,57,1032,5,965798785
8293,57,3020,4,965799521
8294,57,2461,4,972173743
8295,57,834,3,965796733
8296,57,108,4,965798347
8297,57,2181,3,972172280
8298,57,729,4,972172686
8299,57,1508,3,972175291
8300,57,1510,2,965798849
8301,57,234,3,972172431
8302,57,2088,3,965797640
8303,57,988,2,965799094
8304,57,1514,2,969754379
8305,57,2565,2,972175871
8306,57,1515,4,969753562
8307,57,1516,3,965796495
8308,57,2673,2,969754612
8309,57,730,4,972172894
8310,57,1524,2,965798952
8311,57,3021,3,969754683
8312,57,2675,3,972175470
8313,57,990,2,965799010
8314,57,2091,2,972175395
8315,57,376,4,972173465
8316,57,1033,4,965798785
8317,57,3022,2,969754290
8318,57,2400,4,965799521
8319,57,2039,4,965796716
8320,57,116,4,969754244
8321,57,382,4,965798002
8322,57,118,5,965798085
8323,57,1034,3,969753623
8324,57,992,3,969754612
8325,57,119,3,965798313
8326,57,1777,3,965798397
8327,57,3023,4,965798759
8328,57,383,5,969754184
8329,57,2183,2,965798759
8330,57,837,3,969754641
8331,57,122,5,965799491
8332,57,126,3,965798916
8333,57,3024,5,965796605
8334,57,272,4,965796031
8335,57,1035,5,965796107
8336,57,1779,3,972174064
8337,57,1780,4,965796062
8338,57,1561,1,965798432
8339,57,131,3,965798473
8340,57,998,3,969753562
8341,57,3025,4,965796031
8342,57,1564,3,965797154
8343,57,385,4,969753562
8344,57,135,3,965798155
8345,57,2680,3,972174279
8346,57,1571,4,965798703
8347,57,387,4,965798085
8348,57,2571,3,969753372
8349,57,142,3,969753562
8350,57,143,3,969753897
8351,57,1141,4,969754244
8352,57,3026,5,965796793
8353,57,1580,1,965796686
8354,57,145,4,972172502
8355,57,146,3,969754482
8356,57,273,3,969754244
8357,57,3027,3,969753274
8358,57,147,4,972173640
8359,57,2573,4,972175395
8360,57,838,4,969753201
8361,57,2402,3,965795589
8362,57,1594,2,969753586
8363,57,2152,4,965798823
8364,57,1597,4,965796969
8365,57,392,5,965796969
8366,57,393,3,972172450
8367,57,150,2,969754343
8368,57,1600,1,972174599
8369,57,1601,4,965796062
8370,57,1861,3,969754753
8371,57,396,4,965796990
8372,57,1607,2,969754612
8373,57,1609,5,965796869
8374,57,1864,4,969754456
8375,57,2121,2,969754729
8376,57,155,4,965798373
8377,57,1610,3,965798785
8378,57,3028,1,972175536
8379,57,160,3,965798397
8380,57,3029,3,965799591
8381,57,161,2,965798609
8382,57,1115,4,969754509
8383,57,165,4,969754215
8384,57,2153,3,969754552
8385,57,2154,3,969754552
8386,57,167,5,965796810
8387,57,168,3,972172183
8388,57,399,4,969753240
8389,57,1632,2,972175670
8390,57,170,2,969754707
8391,57,171,3,969753871
8392,57,172,3,965798332
8393,57,173,4,969753832
8394,57,174,2,969754664
8395,57,1636,2,965798974
8396,57,3030,3,972172160
8397,57,400,3,965797192
8398,57,1640,4,965796107
8399,57,2472,3,969753522
8400,57,180,4,965796140
8401,57,734,1,965798631
8402,57,1179,4,972174751
8403,57,1642,3,972172840
8404,57,181,5,965798031
8405,57,1117,3,965798373
8406,57,3031,4,965797341
8407,57,182,4,965796004
8408,57,402,5,965796686
8409,57,404,4,965797285
8410,57,1650,4,965796352
8411,57,405,5,965798049
8412,57,183,3,969753274
8413,57,1652,3,969754753
8414,57,1653,4,965796211
8415,57,185,5,965796238
8416,57,188,4,965796763
8417,57,3032,4,965796748
8418,57,1180,5,965798031
8419,57,408,5,965798591
8420,57,3033,4,965798574
8421,57,3034,4,965795785
8422,57,1785,3,965799554
8423,57,190,4,965795650
8424,57,192,3,969754215
8425,57,1181,4,965798574
8426,57,3035,2,972175310
8427,57,1669,4,965798155
8428,57,194,3,965798759
8429,57,195,3,965796062
8430,57,1866,4,969754509
8431,57,1867,2,969754552
8432,57,198,4,965796886
8433,57,2191,4,969754552
8434,57,1119,5,965796211
8435,57,2098,5,965796187
8436,57,1675,4,965798806
8437,57,199,3,965798785
8438,57,411,4,969755084
8439,57,3036,4,965797484
8440,57,1681,3,969754880
8441,57,2491,5,965799571
8442,57,1682,3,965798373
8443,57,1183,4,972174580
8444,57,1684,2,969754379
8445,57,1687,4,965798155
8446,57,2193,4,972172393
8447,57,2194,3,969754482
8448,57,1120,5,965797050
8449,57,736,4,965796004
8450,57,1787,3,972175038
8451,57,415,3,972171955
8452,57,416,4,965796941
8453,57,2600,2,972175601
8454,57,209,3,969753400
8455,57,418,3,965797129
8456,57,2201,4,969754408
8457,57,1698,3,965797522
8458,57,2601,3,972175764
8459,57,2202,3,972174279
8460,57,1700,3,965798397
8461,57,2204,1,972175310
8462,57,1701,3,972172013
8463,57,3037,5,965796471
8464,57,1706,3,965796392
8465,57,211,3,972173759
8466,57,1712,4,969753290
8467,57,3038,3,972174885
8468,57,1122,4,965796004
8469,57,1144,4,965795745
8470,57,214,4,965799608
8471,57,3039,4,965795650
8472,57,1721,4,965796952
8473,57,1722,5,965798662
8474,57,217,4,965798155
8475,57,218,3,965798432
8476,57,3040,5,965798591
8477,57,1728,4,965797264
8478,57,3041,4,969753458
8479,57,219,3,965798716
8480,57,2206,3,965796278
8481,57,2606,4,965798049
8482,57,220,4,969754290
8483,57,3042,1,965799070
8484,57,2932,3,972175105
8485,57,1014,4,969754343
8486,57,3043,4,965799608
8487,57,3044,4,965796405
8488,57,1869,4,969754408
8489,57,1870,2,965798849
8490,57,222,3,969754343
8491,57,3045,4,969754552
8492,57,223,4,965798574
8493,57,1145,4,965798574
8494,57,1743,3,969753562
8495,57,1744,3,972174630
8496,57,1871,2,965798870
8497,57,1750,3,965798849
8498,57,1751,2,969754090
8499,57,227,4,969754569
8500,57,1016,3,965799521
8501,57,3046,4,965799383
8502,57,3047,1,965797677
8503,57,3048,1,965797855
8504,57,3049,4,965799445
8505,57,1018,4,965799246
8506,57,1766,2,965799246
8507,57,2163,5,965799259
8508,57,3050,3,969753008
8509,57,3051,2,969752936
8510,57,232,4,965795947
8511,58,2,3,847719397
8512,58,484,4,847719151
8513,58,485,5,847719397
8514,58,493,1,847718718
8515,58,292,4,847718718
8516,58,494,3,847719108
8517,58,260,4,847719088
8518,58,293,5,847718745
8519,58,462,4,847718991
8520,58,463,5,847718745
8521,58,972,2,847718960
8522,58,4,5,847718657
8523,58,1401,3,847719035
8524,58,5,5,847718718
8525,58,505,3,847718910
8526,58,8,5,847718580
8527,58,525,3,847718894
8528,58,464,4,847718380
8529,58,465,3,847718434
8530,58,531,4,847718580
8531,58,532,4,847718433
8532,58,533,5,847718992
8533,58,1405,2,847718818
8534,58,540,3,847718579
8535,58,541,3,847718910
8536,58,545,2,847718894
8537,58,2424,3,847719177
8538,58,550,4,847718580
8539,58,12,3,847719308
8540,58,555,5,847719231
8541,58,305,5,847719271
8542,58,13,3,847719088
8543,58,557,3,847719065
8544,58,558,3,847718745
8545,58,14,5,847718462
8546,58,560,4,847719333
8547,58,566,3,847719411
8548,58,2433,5,847719464
8549,58,466,2,847718617
8550,58,467,4,847718960
8551,58,308,4,847718991
8552,58,468,3,847718786
8553,58,580,2,847719132
8554,58,581,5,847719065
8555,58,3052,5,847719231
8556,58,584,4,847718851
8557,58,585,3,847718617
8558,58,588,4,847718544
8559,58,589,5,847718937
8560,58,17,5,847718380
8561,58,470,5,847718674
8562,58,597,5,847718851
8563,58,598,3,847718786
8564,58,233,5,847718544
8565,58,599,4,847719285
8566,58,19,5,847719015
8567,58,604,5,847718894
8568,58,605,5,847718617
8569,58,310,5,847719151
8570,58,471,1,847718434
8571,58,311,4,847719308
8572,58,20,3,847718461
8573,58,609,4,847718786
8574,58,611,3,847718991
8575,58,21,4,847718461
8576,58,314,3,847718745
8577,58,22,5,847719203
8578,58,472,4,847718657
8579,58,23,4,847718657
8580,58,315,4,847718937
8581,58,620,4,847719333
8582,58,1410,3,847719438
8583,58,622,5,847718657
8584,58,473,3,847718380
8585,58,631,3,847719308
8586,58,635,3,847718818
8587,58,637,4,847718786
8588,58,639,3,847718617
8589,58,640,2,847719231
8590,58,26,5,847718433
8591,58,475,5,847718851
8592,58,318,5,847719285
8593,58,647,4,847719333
8594,58,27,4,847718544
8595,58,654,5,847719066
8596,58,28,3,847718657
8597,58,657,5,847718868
8598,58,320,2,847718850
8599,58,660,3,847719088
8600,58,29,5,847718718
8601,58,975,5,847719203
8602,58,322,5,847718718
8603,58,665,3,847719271
8604,58,30,5,847719231
8605,58,1420,5,847718937
8606,58,31,3,847719108
8607,58,1158,3,847719035
8608,58,671,4,847718674
8609,58,323,5,847718433
8610,58,479,4,847718617
8611,58,33,3,847718380
8612,58,34,3,847718380
8613,58,480,5,847719035
8614,58,324,5,847718461
8615,58,36,4,847719271
8616,58,481,5,847718674
8617,58,674,4,847719271
8618,58,38,5,847719035
8619,58,326,5,847719464
8620,58,42,3,847718894
8621,58,43,5,847718910
8622,58,61,5,847719802
8623,59,487,3,953609378
8624,59,499,5,953609923
8625,59,520,4,953608307
8626,59,8,2,953609098
8627,59,1094,5,953608356
8628,59,16,4,953610660
8629,59,609,3,953610578
8630,59,23,4,953610692
8631,59,27,3,953609415
8632,59,29,5,953609857
8633,59,1095,5,953609611
8634,59,31,3,953609458
8635,59,479,4,953609167
8636,59,35,5,953610203
8637,59,37,5,953610300
8638,59,261,4,953610077
8639,59,38,5,953609356
8640,59,41,4,953609415
8641,59,723,5,953609857
8642,59,43,4,953609540
8643,59,1028,5,953609775
8644,59,1438,5,953610229
8645,59,333,5,953610229
8646,59,1439,5,953610526
8647,59,336,5,953609857
8648,59,1098,5,953609637
8649,59,831,4,953609611
8650,59,724,5,953610267
8651,59,3053,5,953610381
8652,59,1445,5,953610267
8653,59,2143,5,953609997
8654,59,345,4,953610338
8655,59,64,4,953610028
8656,59,346,5,953610464
8657,59,66,5,953610660
8658,59,3054,5,953610203
8659,59,349,5,953609997
8660,59,350,5,953610432
8661,59,69,4,953609923
8662,59,73,5,953609954
8663,59,74,3,953608307
8664,59,1163,5,953610203
8665,59,77,5,953610203
8666,59,1137,4,953610986
8667,59,79,5,953610028
8668,59,80,5,953609923
8669,59,2079,5,953609857
8670,59,2901,5,953610406
8671,59,865,5,953610406
8672,59,355,5,953609923
8673,59,1107,5,953609611
8674,59,268,5,953609997
8675,59,1455,5,953610300
8676,59,1113,5,953609857
8677,59,2418,4,953610834
8678,59,3055,3,953610764
8679,59,2180,4,953609197
8680,59,100,3,953609496
8681,59,101,5,953609098
8682,59,102,3,953609283
8683,59,728,4,953609121
8684,59,104,4,953609611
8685,59,106,5,953610555
8686,59,3056,5,953610203
8687,59,834,5,953610338
8688,59,3057,5,953610077
8689,59,1514,3,953609458
8690,59,3058,5,953610854
8691,59,991,3,953609496
8692,59,115,5,953609923
8693,59,3059,4,953609954
8694,59,2039,5,953610338
8695,59,3060,5,953610464
8696,59,122,5,953609057
8697,59,3024,5,953609954
8698,59,3061,5,953610077
8699,59,384,5,953610526
8700,59,2040,5,953610338
8701,59,142,2,953610692
8702,59,1593,3,953608307
8703,59,2575,5,953611186
8704,59,157,5,953609057
8705,59,1629,5,953610267
8706,59,167,1,953609098
8707,59,170,2,953609458
8708,59,732,3,953608356
8709,59,2095,5,953610986
8710,59,403,5,953609283
8711,59,189,5,953610077
8712,59,1669,5,953610660
8713,59,195,1,953609660
8714,59,3062,5,953610300
8715,59,417,5,953610338
8716,59,3063,5,953610267
8717,59,2201,5,953609167
8718,59,211,4,953610555
8719,59,215,5,953608587
8720,59,216,3,953608587
8721,59,3064,4,953608665
8722,59,1186,5,953610923
8723,59,1722,4,953608525
8724,59,217,4,953608665
8725,59,218,2,953608610
8726,59,3065,5,953608691
8727,59,3066,4,953608726
8728,59,232,4,953609923
8729,59,3067,5,953608991
8730,60,1401,3,1393541734
8731,60,5,3,1393542060
8732,60,503,3,1393541955
8733,60,233,4,1393542053
8734,60,22,4,1393541920
8735,60,640,3,1393541905
8736,60,29,5,1393542064
8737,60,693,4,1393541788
8738,60,2444,4,1393541754
8739,60,1435,3,1393541695
8740,60,1028,5,1393542055
8741,60,352,3,1393542084
8742,60,2397,4,1393541757
8743,60,1492,3,1393541892
8744,60,3024,3,1393541982
8745,60,387,4,1393541897
8746,60,1865,3,1393541908
8747,60,3068,4,1393541977
8748,60,211,4,1393541937
8749,60,1719,4,1393541967
8750,60,1147,4,1393542073
8751,60,239,5,1393542075
8752,61,491,4,1145531659
8753,61,293,4,1145532647
8754,61,5,4,1145532639
8755,61,1405,3,1145531733
8756,61,15,4,1145531647
8757,61,468,4,1145531608
8758,61,589,4,1145532599
8759,61,233,5,1145532707
8760,61,1158,4,1145532694
8761,61,35,4,1145532720
8762,61,62,3,1145531671
8763,61,63,4,1145532577
8764,61,64,4,1145532596
8765,61,725,1,1145531624
8766,61,1103,4,1145532700
8767,61,73,4,1145531565
8768,61,75,4,1145532539
8769,61,76,4,1145532688
8770,61,84,4,1145531678
8771,61,361,5,1145531711
8772,61,1032,4,1145531727
8773,61,731,3,1145531574
8774,61,120,2,1145531640
8775,61,142,3,1145531650
8776,61,1643,3,1145531655
8777,61,278,4,1145532607
8778,61,1022,4,1145532610
8779,61,445,4,1145532579
8780,61,1125,4,1145532542
8781,61,754,4,1145532353
8782,61,765,4,1145531615
8783,61,1046,4,1145532705
8784,61,2239,4,1145532594
8785,61,235,4,1145532616
8786,61,775,4,1145532573
8787,61,1130,4,1145532717
8788,61,1048,4,1145532551
8789,61,1235,4,1145532546
8790,61,2050,4,1145532681
8791,62,482,4,1528843890
8792,62,3,4,1522190219
8793,62,4,4,1521489234
8794,62,8,4,1521822303
8795,62,16,4,1521488893
8796,62,589,5,1521488906
8797,62,17,4,1521488575
8798,62,233,4,1521488565
8799,62,471,3,1521822336
8800,62,21,5,1521822306
8801,62,474,4,1525636601
8802,62,29,4,1521488569
8803,62,828,4,1521489913
8804,62,35,5,1521488571
8805,62,1160,4,1521488884
8806,62,1028,5,1521488566
8807,62,63,5,1521488724
8808,62,66,4,1521822348
8809,62,1102,4,1521488855
8810,62,69,4,1521488711
8811,62,71,4,1521490520
8812,62,352,5,1521822604
8813,62,74,4,1521488714
8814,62,1137,5,1521488574
8815,62,726,4,1521822408
8816,62,85,4,1536618534
8817,62,86,4,1521822319
8818,62,90,4,1523111068
8819,62,102,3,1521822333
8820,62,728,4,1521489883
8821,62,1501,5,1522189770
8822,62,1032,5,1521489167
8823,62,729,4,1521489738
8824,62,234,5,1523560682
8825,62,988,4,1521822338
8826,62,109,4,1521488871
8827,62,1171,5,1523134030
8828,62,836,5,1521489589
8829,62,120,4,1521822475
8830,62,837,5,1525636725
8831,62,122,4,1521489641
8832,62,135,4,1521822456
8833,62,2680,5,1525636840
8834,62,148,4,1522418540
8835,62,167,5,1521489407
8836,62,171,3,1521822500
8837,62,172,4,1521822355
8838,62,402,4,1523111064
8839,62,1182,3,1525636880
8840,62,193,5,1521488573
8841,62,1118,4,1521822696
8842,62,736,3,1525636897
8843,62,204,5,1521489752
8844,62,2200,4,1521929611
8845,62,220,4,1521489618
8846,62,1757,3,1521822833
8847,62,229,3,1525125407
8848,62,1797,4,1521490259
8849,62,278,4,1521488888
8850,62,2715,4,1521931842
8851,62,741,2,1522792173
8852,62,742,4,1521822029
8853,62,1022,4,1521488896
8854,62,1023,5,1521822932
8855,62,744,4,1525125789
8856,62,1191,5,1521489459
8857,62,1812,3,1521490349
8858,62,745,1,1521488595
8859,62,1816,3,1521490377
8860,62,1125,4,1521488880
8861,62,458,4,1521489784
8862,62,753,4,1521489743
8863,62,1126,4,1521488600
8864,62,754,5,1521488587
8865,62,755,4,1521822370
8866,62,1840,3,1521489715
8867,62,757,4,1521490245
8868,62,758,4,1521490261
8869,62,1845,4,1530310806
8870,62,759,4,1521489745
8871,62,760,3,1521822660
8872,62,762,4,1521489661
8873,62,763,5,1521488944
8874,62,1849,5,1521489688
8875,62,764,4,1521490262
8876,62,1204,4,1521489647
8877,62,765,5,1521488589
8878,62,766,4,1521490252
8879,62,1206,4,1521488875
8880,62,3069,3,1525555043
8881,62,768,3,1525125405
8882,62,769,5,1521489359
8883,62,1209,4,1521490280
8884,62,770,3,1525553932
8885,62,771,4,1521488598
8886,62,3070,3,1525553960
8887,62,3071,3,1525554328
8888,62,772,3,1521822677
8889,62,235,5,1521489355
8890,62,773,5,1521490090
8891,62,774,4,1521489737
8892,62,775,5,1521488588
8893,62,1047,4,1521489196
8894,62,883,4,1521822849
8895,62,1130,4,1521488882
8896,62,1222,3,1525553873
8897,62,1048,5,1521489358
8898,62,886,4,1521490369
8899,62,779,1,1521822509
8900,62,780,4,1521489361
8901,62,2753,2,1525554186
8902,62,887,4,1521489778
8903,62,783,4,1521490265
8904,62,1227,4,1521490412
8905,62,2267,4,1521489108
8906,62,1230,4,1521489225
8907,62,795,4,1521489915
8908,62,798,3,1521490406
8909,62,799,5,1521490022
8910,62,3072,4,1525554402
8911,62,3073,4,1526248533
8912,62,3074,4,1525554894
8913,62,1235,4,1532723284
8914,62,1237,4,1521822764
8915,62,1150,3,1525869033
8916,62,2126,4,1521490005
8917,62,807,4,1521489360
8918,62,808,4,1525554409
8919,62,809,4,1521490052
8920,62,2288,4,1521489746
8921,62,895,3,1521822728
8922,62,810,5,1521489357
8923,62,1241,3,1525553942
8924,62,1244,4,1521490384
8925,62,1246,4,1530310521
8926,62,1247,4,1525125457
8927,62,1249,4,1532723298
8928,62,1894,4,1521489708
8929,62,1895,4,1521490334
8930,62,2300,4,1521490298
8931,62,1251,5,1521488886
8932,62,1897,3,1525637057
8933,62,817,3,1525125404
8934,62,818,3,1525553893
8935,62,1255,4,1521490305
8936,62,2311,3,1525554190
8937,62,1899,4,1525554198
8938,62,2055,4,1536874645
8939,62,899,5,1521489657
8940,62,2128,4,1521489635
8941,62,3075,3,1521931853
8942,62,2316,4,1521490315
8943,62,1133,4,1521489461
8944,62,238,4,1521488756
8945,62,1052,5,1521488751
8946,62,3076,4,1526582362
8947,62,824,4,1521489572
8948,62,2320,4,1536874696
8949,62,3077,1,1523047091
8950,62,3078,5,1522190353
8951,62,3079,3,1522349468
8952,62,1262,4,1522533220
8953,62,900,4,1521489885
8954,62,1263,4,1521822937
8955,62,2979,4,1521490430
8956,62,1906,1,1525554344
8957,62,1264,4,1521490024
8958,62,1907,5,1521489962
8959,62,1267,3,1525554739
8960,62,2519,4,1521489700
8961,62,2058,4,1521822771
8962,62,2338,4,1521489698
8963,62,2059,5,1521489268
8964,62,2345,4,1521932232
8965,62,1054,4,1521489956
8966,62,2347,4,1521489739
8967,62,1276,4,1521929638
8968,62,1909,3,1521490102
8969,62,906,3,1528909343
8970,62,239,5,1521488846
8971,62,2351,4,1525165437
8972,62,1055,3,1521489710
8973,62,3080,4,1525637504
8974,62,1284,3,1525165396
8975,62,1056,4,1521490257
8976,62,3081,3,1521490159
8977,62,1285,3,1525553927
8978,62,3082,3,1527004227
8979,62,1286,4,1521822822
8980,62,240,3,1528934376
8981,62,2130,4,1528934209
8982,62,3083,4,1522533605
8983,62,912,4,1521490043
8984,62,913,1,1528934225
8985,62,1290,4,1521489875
8986,62,914,4,1521489999
8987,62,3084,4,1523045470
8988,62,241,4,1521488881
8989,62,1059,2,1522189879
8990,62,1296,3,1525125403
8991,62,3085,4,1521490070
8992,62,3086,4,1527274282
8993,62,916,5,1521488928
8994,62,1297,4,1521488917
8995,62,1060,4,1521490345
8996,62,918,4,1521489666
8997,62,2393,4,1522190336
8998,62,242,3,1529777113
8999,62,922,3,1522096089
9000,62,927,4,1521488927
9001,62,928,5,1521488921
9002,62,3087,3,1521489205
9003,62,243,4,1521488745
9004,62,1308,5,1523135841
9005,62,1313,3,1521490357
9006,62,3088,3,1523788888
9007,62,931,1,1523788913
9008,62,245,5,1521488715
9009,62,3089,4,1526076526
9010,62,1318,4,1523029355
9011,62,3090,4,1522190556
9012,62,1932,3,1523786536
9013,62,1934,4,1521490317
9014,62,935,5,1521488748
9015,62,3091,2,1523786551
9016,62,3092,4,1525125807
9017,62,1064,4,1521488762
9018,62,1066,4,1521489185
9019,62,1325,4,1521490291
9020,62,1327,4,1523786545
9021,62,3093,4,1523788875
9022,62,1328,4,1521489753
9023,62,3094,3,1525555156
9024,62,1938,2,1523788921
9025,62,1939,4,1521489649
9026,62,1331,4,1521490228
9027,62,942,4,1521489757
9028,62,1940,3,1525554858
9029,62,3095,4,1521489573
9030,62,1067,4,1521488914
9031,62,3096,4,1521489672
9032,62,3097,3,1522265959
9033,62,1068,4,1521490055
9034,62,250,5,1521488726
9035,62,1334,5,1521489748
9036,62,251,4,1521489782
9037,62,1948,3,1521490234
9038,62,1069,3,1521490107
9039,62,951,4,1521489704
9040,62,1070,4,1521489192
9041,62,2412,5,1521488950
9042,62,2531,4,1523788902
9043,62,3098,3,1529611221
9044,62,2532,4,1521489732
9045,62,953,4,1521489658
9046,62,1343,4,1521489734
9047,62,252,5,1521488759
9048,62,3099,4,1524172811
9049,62,1071,4,1522533578
9050,62,3100,4,1523788935
9051,62,1346,3,1521490450
9052,62,1348,4,1521489785
9053,62,3101,3,1525555304
9054,62,3102,4,1522190324
9055,62,1350,4,1523788898
9056,62,1967,3,1521490132
9057,62,957,4,1523721884
9058,62,3103,4,1528843953
9059,62,1352,3,1525125410
9060,62,3104,3,1523788866
9061,62,1353,3,1523786562
9062,62,1354,4,1521490112
9063,62,959,5,1521490444
9064,62,253,4,1521488752
9065,62,1975,4,1521931587
9066,62,3105,4,1528934997
9067,62,3106,4,1521489944
9068,62,1980,3,1525554826
9069,62,2737,4,1521489254
9070,62,962,5,1521489662
9071,62,254,5,1521488747
9072,62,1075,4,1521489943
9073,62,3107,4,1524950167
9074,62,1357,4,1521489750
9075,62,2536,3,1521490297
9076,62,1990,3,1530471409
9077,62,1076,4,1521489609
9078,62,255,4,1521488852
9079,62,1077,4,1521488746
9080,62,2738,4,1521932325
9081,62,1078,4,1521489638
9082,62,3108,4,1522096059
9083,62,1995,3,1525554378
9084,62,3109,4,1521490183
9085,62,3110,4,1521931629
9086,62,3111,5,1521489139
9087,62,1079,5,1521489984
9088,62,3112,4,1522190590
9089,62,2539,4,1521489242
9090,62,3113,4,1521932302
9091,62,257,4,1521489156
9092,62,1362,4,1521488742
9093,62,1363,4,1521490236
9094,62,2540,4,1528152841
9095,62,1364,4,1521489591
9096,62,3114,4,1523111252
9097,62,2006,3,1525555123
9098,62,258,4,1521490340
9099,62,1081,4,1521488723
9100,62,1366,4,1521490136
9101,62,2009,3,1523047955
9102,62,2843,4,1523048682
9103,62,1367,3,1521490276
9104,62,1082,4,1521489917
9105,62,2135,4,1526028975
9106,62,2136,4,1521489045
9107,62,1368,4,1521488924
9108,62,1369,4,1521489966
9109,62,1083,4,1521489972
9110,62,1084,4,1525125413
9111,62,1370,4,1521490080
9112,62,2542,5,1521489877
9113,62,3115,3,1523047259
9114,62,2016,3,1525637477
9115,62,2848,4,1521489754
9116,62,3116,3,1530471334
9117,62,2017,4,1525555066
9118,62,1372,2,1521490167
9119,62,969,4,1521490068
9120,62,2543,4,1525555209
9121,62,2853,3,1523048818
9122,62,1373,4,1521489905
9123,62,971,4,1522265901
9124,62,3117,4,1523048801
9125,62,3118,3,1521490047
9126,62,1380,5,1521490527
9127,62,1384,4,1522190194
9128,62,3119,4,1526076371
9129,62,1386,3,1523047944
9130,62,3120,4,1521490226
9131,62,1390,4,1522190735
9132,62,1391,4,1521489143
9133,62,1092,4,1521489964
9134,62,3121,4,1521490038
9135,62,1093,3,1521490294
9136,62,2036,4,1523048794
9137,62,3122,4,1521490524
9138,62,1393,5,1521489970
9139,62,3123,3,1523048693
9140,62,3124,4,1523048763
9141,62,3125,5,1525637301
9142,62,3126,4,1523048625
9143,62,3127,5,1525637282
9144,62,3128,4,1521490145
9145,62,2884,3,1523048611
9146,62,2137,4,1521488605
9147,62,3129,5,1525795252
9148,62,3130,3,1528934530
9149,62,3131,3,1523048605
9150,62,3132,4,1521929626
9151,62,3133,4,1526244681
9152,62,3134,3,1528024895
9153,62,3135,4,1525946532
9154,62,1399,5,1525795293
9155,62,2139,4,1527274071
9156,62,3136,4,1528934550
9157,63,1,5,1443199669
9158,63,487,3,1443201199
9159,63,293,3,1443199999
9160,63,461,3,1443201169
9161,63,4,4,1443201084
9162,63,5,5,1443199758
9163,63,8,2,1443199850
9164,63,1094,3,1443199818
9165,63,464,3,1443201072
9166,63,465,1,1443201088
9167,63,532,4,1443201090
9168,63,550,2,1443201186
9169,63,14,3,1443201105
9170,63,16,5,1443199688
9171,63,589,3,1443199772
9172,63,17,5,1443201070
9173,63,233,5,1443199751
9174,63,471,5,1443201075
9175,63,21,3,1443199681
9176,63,314,4,1443201224
9177,63,472,4,1443200128
9178,63,23,4,1443201104
9179,63,622,2,1443201077
9180,63,27,2,1443199679
9181,63,28,3,1443201103
9182,63,29,4,1443199764
9183,63,1158,2,1443200104
9184,63,828,2,1443201188
9185,63,323,4,1443200252
9186,63,479,4,1443199783
9187,63,34,4,1443201079
9188,63,324,3,1443201091
9189,63,37,4,1443199825
9190,63,38,4,1443201073
9191,63,1097,5,1443348399
9192,63,1160,4,1443199878
9193,63,43,3,1443201081
9194,63,1028,4,1443199776
9195,63,336,4,1443201230
9196,63,1098,4,1443199803
9197,63,724,3,1443199909
9198,63,2395,4,1443199729
9199,63,2143,3,1443199835
9200,63,1135,4,1443199792
9201,63,61,3,1443201192
9202,63,62,5,1443199898
9203,63,344,4,1443200023
9204,63,63,3,1443201184
9205,63,66,2,1443201101
9206,63,68,5,1443199789
9207,63,1100,5,1443348398
9208,63,1102,4,1443201170
9209,63,69,5,1443199754
