,one,two,three,four
3952,3867,187,4,1388448000
3953,3868,187,1,1381449600
3954,3869,187,5,1353024000
3955,3870,187,5,1223596800
3956,3871,187,5,1394668800
3957,3872,187,4,1401408000
3958,3873,187,5,1395619200
3959,3874,187,2,1345593600
3960,3875,187,4,1367193600
3961,3876,187,4,1404172800
3962,3877,187,3,1206921600
3963,3878,187,2,1389139200
3964,3879,187,5,1402876800
3965,3880,187,1,1358467200
3966,3795,187,4,1387411200
3967,3881,187,5,1387152000
3968,3882,187,5,1363824000
3969,3883,187,5,1392076800
3970,3884,187,2,1398211200
3971,3885,187,2,1390694400
3972,3886,187,4,1344902400
3973,3887,187,5,1353888000
3974,3888,187,4,1297123200
3975,3889,187,5,1377216000
3976,3890,187,4,1398556800
3977,3891,187,3,1316995200
3978,3892,187,4,1384905600
3979,3893,187,5,1397692800
3980,3894,187,2,1395532800
3981,3895,187,4,1400630400
3982,3896,187,5,1401840000
3983,3897,187,4,1365552000
3984,3898,187,4,1394064000
3985,3899,187,1,1339718400
3986,3900,187,3,993772800
3987,3901,187,5,1397088000
3988,3902,187,5,1365292800
3989,3903,187,2,1251676800
3990,3904,187,3,1252713600
3991,1193,187,5,1379894400
3992,3905,187,5,1391990400
3993,3906,187,3,1398470400
3994,3907,187,5,1369785600
3995,3908,187,5,1369180800
3996,3909,187,5,1253836800
3997,3910,187,3,1398297600
3998,3911,187,5,1365292800
3999,3912,187,5,1395532800
4000,3913,187,4,1283299200
4001,3914,187,5,1259539200
4002,3915,187,5,1356048000
4003,3916,187,4,1389657600
4004,3917,187,1,1269302400
4005,3918,187,5,1383350400
4006,3919,187,3,1386547200
4007,3920,187,5,1400025600
4008,3921,187,5,1265068800
4009,3922,187,3,1384992000
4010,3923,187,3,1392681600
4011,3924,187,4,1354665600
4012,3925,187,4,1311811200
4013,3926,187,3,1392854400
4014,3927,187,2,1404691200
4015,3928,187,1,1296172800
4016,3929,187,5,1308268800
4017,3930,187,1,1393891200
4018,3931,187,5,1331164800
4019,3932,187,4,1340064000
4020,3933,187,3,1313020800
4021,3934,187,5,1404950400
4022,3935,187,4,1388534400
4023,3936,187,4,1379894400
4024,3937,187,5,1381708800
4025,3938,187,4,1312761600
4026,3939,187,5,1376524800
4027,3940,187,5,1385251200
4028,3941,187,4,1260921600
4029,3942,187,1,1315440000
4030,3943,187,4,1397088000
4031,3944,187,3,1305849600
4032,3844,187,5,1252454400
4033,3945,187,5,1401408000
4034,3946,187,5,1387238400
4035,3947,187,5,1272067200
4036,3948,187,3,1402358400
4037,53,187,3,1385424000
4038,3949,187,4,1229644800
4039,3950,187,4,1403481600
4040,3951,187,5,1239062400
4041,3952,187,4,1236988800
4042,3953,187,4,1404259200
4043,3954,187,3,1381622400
4044,3955,187,4,1385769600
4045,3956,187,4,1325030400
4046,3957,187,4,1358121600
4047,3958,187,5,1229644800
4048,3959,187,2,1367971200
4049,3960,187,5,1363478400
4050,3961,187,5,1338768000
4051,3962,187,4,1298678400
4052,3963,187,5,1261699200
4053,3964,187,1,1272153600
4054,3965,187,5,1389744000
4055,3966,187,4,1356393600
4056,3967,187,4,1360713600
4057,3968,188,5,1127779200
4058,3969,188,5,1071273600
4059,3970,188,5,1032393600
4060,3971,188,1,1043625600
4061,3972,188,5,1030752000
4062,3973,188,5,1092614400
4063,3974,188,5,1122595200
4064,3975,188,5,1084233600
4065,3976,188,3,1176595200
4066,3977,188,5,1098057600
4067,3978,188,5,1145923200
4068,3979,188,5,1031788800
4069,3980,188,5,1096934400
4070,3695,188,3,1077840000
4071,3981,188,5,1092960000
4072,3982,188,5,1147996800
4073,3983,188,2,1041465600
4074,3984,188,2,1075334400
4075,2874,188,5,1123459200
4076,3985,188,5,1117843200
4077,3986,188,1,1073520000
4078,3987,188,3,1092873600
4079,3988,189,2,1402272000
4080,3989,189,1,1195344000
4081,3990,189,2,1219622400
4082,3991,189,1,1240790400
4083,3992,189,1,1207440000
4084,3993,189,4,1168473600
4085,3994,189,3,1186704000
4086,3995,189,1,1368403200
4087,3996,189,1,1378944000
4088,3997,189,1,1297468800
4089,3998,189,3,1125964800
4090,3999,189,4,1189036800
4091,4000,189,4,1240444800
4092,4001,189,3,1182729600
4093,4002,189,3,1387238400
4094,4003,189,1,1186963200
4095,4004,189,1,1248048000
4096,4005,189,4,1179360000
4097,4006,189,3,1169942400
4098,4007,190,5,997056000
4099,4008,190,5,997142400
4100,4009,190,5,990748800
4101,4010,190,5,1005264000
4102,4011,190,5,1004918400
4103,4012,190,5,1003968000
4104,4013,190,5,1002067200
4105,4014,190,5,995760000
4106,4015,190,5,991180800
4107,4016,190,5,994723200
4108,4017,190,5,1005696000
4109,4018,190,5,1006646400
4110,4019,190,5,1008547200
4111,2793,190,4,1009584000
4112,4020,190,5,1001894400
4113,4021,190,4,1002153600
4114,3618,190,5,1012780800
4115,4022,190,4,998092800
4116,4023,190,5,1008547200
4117,4024,191,1,1243728000
4118,4025,191,1,1325462400
4119,4026,191,5,1290816000
4120,4027,191,1,1365292800
4121,4028,191,1,1358035200
4122,4029,191,2,1316822400
4123,4030,191,3,1319587200
4124,4031,191,1,1386806400
4125,4032,191,1,1397952000
4126,4033,191,4,1351900800
4127,4034,191,1,1392768000
4128,4035,191,1,1293494400
4129,4036,191,3,1241481600
4130,4037,191,4,1319587200
4131,4038,191,4,1306454400
4132,3829,191,5,1404432000
4133,4039,191,5,1290816000
4134,4040,191,1,1238371200
4135,4041,191,4,1302998400
4136,3943,191,4,1397088000
4137,4042,191,1,1331596800
4138,4043,191,1,1326412800
4139,4044,191,1,1273363200
4140,4045,191,1,1338681600
4141,4046,191,5,1398902400
4142,1659,192,4,1127779200
4143,4047,192,1,1149206400
4144,4048,192,2,1106438400
4145,4049,192,2,1141776000
4146,4050,192,1,1145836800
4147,4051,192,1,1134518400
4148,4052,192,4,1131926400
4149,4053,192,4,1150070400
4150,4054,192,1,1219363200
4151,4055,192,2,1117670400
4152,4056,192,5,1114646400
4153,2621,192,5,1124236800
4154,4057,192,2,1118188800
4155,4058,192,1,1138579200
4156,4059,192,2,1133568000
4157,4060,192,1,1134259200
4158,4061,192,3,1135209600
4159,4062,192,1,1120608000
4160,4063,192,4,1118275200
4161,4064,192,1,1165104000
4162,4065,193,3,1237939200
4163,4066,193,1,1272758400
4164,4067,193,1,1313798400
4165,4068,193,1,1391385600
4166,4069,193,1,1160784000
4167,4070,193,5,1367971200
4168,4071,193,1,1329177600
4169,4072,193,2,1377043200
4170,4073,193,1,1326758400
4171,4074,193,5,1392940800
4172,4075,193,1,1328659200
4173,4076,193,2,1316131200
4174,4077,193,4,1241308800
4175,4078,193,1,1280016000
4176,4079,193,5,1373155200
4177,4080,193,1,1333584000
4178,4081,193,5,1362614400
4179,4082,193,4,1346112000
4180,4083,193,1,1332460800
4181,4084,193,5,1356048000
4182,4085,193,5,1404000000
4183,4086,193,1,1341792000
4184,4087,193,5,1312761600
4185,4088,193,4,1335830400
4186,4089,193,1,1297123200
4187,4090,193,5,1246752000
4188,4091,193,1,1232323200
4189,4092,193,1,1236211200
4190,4093,193,3,1184371200
4191,4094,193,1,1315267200
4192,4095,193,4,1396483200
4193,4096,193,1,1379980800
4194,4097,193,1,1266883200
4195,4098,193,4,1229040000
4196,4099,193,5,1264118400
4197,4100,193,5,1389916800
4198,4101,193,1,1307232000
4199,4102,193,1,1346544000
4200,4103,193,1,1325635200
4201,4104,194,5,1295654400
4202,4105,194,2,1357776000
4203,4106,194,4,1278979200
4204,4107,194,4,1344816000
4205,4108,194,5,1250726400
4206,4109,194,5,1231200000
4207,4110,194,4,1328227200
4208,4111,194,4,1305590400
4209,4112,194,5,1386806400
4210,635,194,2,997228800
4211,4113,194,3,1315612800
4212,4114,194,5,1153785600
4213,4115,194,4,1190246400
4214,4116,194,1,1395619200
4215,4117,194,2,1377129600
4216,4118,194,5,1381795200
4217,4119,194,5,1244160000
4218,4120,194,3,1347321600
4219,4121,194,5,1357430400
4220,4122,194,4,1303344000
4221,4123,194,5,1310083200
4222,4124,194,3,1206835200
4223,4125,194,1,1129075200
4224,4126,194,5,1280620800
4225,4127,194,1,1386892800
4226,4128,194,4,1289520000
4227,4129,194,3,1304553600
4228,4130,194,5,1261872000
4229,4131,195,5,1360972800
4230,4132,195,1,1127952000
4231,4133,195,5,1292803200
4232,4134,195,1,1159228800
4233,4135,195,4,1401580800
4234,4136,195,5,1037232000
4235,4137,195,3,1106524800
4236,4138,195,5,1087084800
4237,4139,195,4,1168646400
4238,4140,195,4,1125014400
4239,4141,195,4,1230336000
4240,4142,195,3,1221350400
4241,4143,195,5,1078444800
4242,4144,195,5,1088380800
4243,4145,195,5,1376179200
4244,4146,195,5,1269302400
4245,4147,195,5,1116633600
4246,4148,195,2,1148601600
4247,4149,195,5,1255651200
4248,753,195,5,1078617600
4249,4150,195,5,1117670400
4250,4151,195,5,1342051200
4251,4152,195,5,1357862400
4252,4153,195,5,1046476800
4253,4154,195,5,1315008000
4254,4155,195,1,1046995200
4255,4156,195,5,1309651200
4256,4157,195,1,1118361600
4257,4158,195,5,1083628800
4258,4159,195,5,1261267200
4259,4160,195,3,1391904000
4260,4161,195,4,1065225600
4261,4162,195,5,1131408000
4262,4163,195,1,1095552000
4263,4164,195,2,1176768000
4264,4111,195,3,1354838400
4265,4165,195,5,1102723200
4266,4166,195,5,1371168000
4267,4167,195,5,1404086400
4268,635,195,5,991267200
4269,4168,195,4,1233446400
4270,4169,195,5,1064448000
4271,4170,195,5,1283385600
4272,4171,195,5,1112745600
4273,4172,195,5,1284768000
4274,4173,195,5,1077408000
4275,4174,195,5,1105315200
4276,4175,195,5,1110758400
4277,4176,195,1,1034467200
4278,4177,195,5,1309824000
4279,4178,195,5,1296172800
4280,4179,195,4,1370304000
4281,4180,195,3,1010275200
4282,4181,195,4,1017014400
4283,4182,195,4,1392076800
4284,4183,195,3,1076112000
4285,4184,195,3,1151712000
4286,4185,195,5,1030147200
4287,4186,195,1,1031011200
4288,4187,195,5,1141862400
4289,4188,195,3,1104710400
4290,4189,195,4,1374710400
4291,4190,195,5,1097884800
4292,4191,195,5,1143244800
4293,4192,195,4,1155513600
4294,4193,195,5,1365638400
4295,4194,195,1,1281398400
4296,4195,195,5,1375401600
4297,4196,195,5,1015372800
4298,4197,195,5,1201478400
4299,4198,195,3,1342915200
4300,4199,195,1,1292716800
4301,4200,195,1,1129075200
4302,4201,195,5,1391385600
4303,4202,195,5,1302739200
4304,4203,195,5,1105747200
4305,4204,195,5,1254355200
4306,4205,195,4,1196553600
4307,3402,195,4,1083715200
4308,4206,195,2,1124496000
4309,4207,195,5,1292371200
4310,4208,195,5,1001116800
4311,4209,195,4,1290297600
4312,4210,195,5,1130112000
4313,4211,195,4,1044921600
4314,4212,196,1,1405382400
4315,4213,196,1,1354406400
4316,4214,196,1,1329004800
4317,4215,196,1,1388707200
4318,4216,196,5,1157155200
4319,4217,196,5,1152835200
4320,4218,196,5,1321228800
4321,4219,196,4,1342224000
4322,4220,196,3,1386720000
4323,4221,196,5,1389830400
4324,4222,196,5,1298937600
4325,4223,196,1,1381104000
4326,4224,196,5,1316390400
4327,4225,196,2,1190332800
4328,4226,196,5,1208476800
4329,4227,196,5,1194912000
4330,4228,196,5,1250812800
4331,4229,196,5,1299801600
4332,4230,196,5,1306713600
4333,4231,196,1,1276905600
4334,4232,196,2,1371427200
4335,4233,196,5,1103155200
4336,4234,196,4,1237939200
4337,4235,196,5,1258848000
4338,4236,196,2,1377561600
4339,4237,196,5,1386547200
4340,4238,196,5,1383091200
4341,4239,196,1,1222905600
4342,4240,196,5,1185667200
4343,4241,196,3,1391126400
4344,4242,196,1,1291593600
4345,4112,196,5,1388275200
4346,4243,196,2,1394064000
4347,4244,196,5,1221004800
4348,4245,196,1,1307404800
4349,4246,196,4,1368144000
4350,4247,196,4,1332460800
4351,4248,196,5,1380672000
4352,4249,196,5,1313625600
4353,4250,196,2,1227052800
4354,4119,196,4,1244160000
4355,4251,196,5,1179619200
4356,4252,196,4,1252195200
4357,4253,196,3,1373587200
4358,4254,196,1,1262217600
4359,4255,196,4,1329868800
4360,4256,196,1,1235260800
4361,4257,196,5,1374624000
4362,4258,196,5,1140393600
4363,4259,196,5,1178064000
4364,4260,196,1,1155340800
4365,4261,196,5,1389571200
4366,4262,196,2,1178668800
4367,4263,196,4,1233273600
4368,4264,196,5,1401753600
4369,4265,196,2,1382054400
4370,4266,196,1,1258156800
4371,4267,196,5,1296950400
4372,4268,196,1,1358121600
4373,4269,196,3,1241049600
4374,4270,196,4,1378684800
4375,4271,196,5,1376265600
4376,4272,196,5,1289952000
4377,4273,196,1,1394323200
4378,4274,196,1,1399075200
4379,4275,196,5,1196467200
4380,4276,196,5,1400025600
4381,4277,196,5,1320710400
4382,4278,196,2,1331942400
4383,4279,196,5,1373241600
4384,4280,196,5,1314144000
4385,4281,197,1,1177977600
4386,4282,197,5,1166486400
4387,4283,197,2,1166659200
4388,4284,198,2,1079740800
4389,4285,198,5,1277596800
4390,4286,198,4,1255651200
4391,4287,198,4,1095379200
4392,4288,198,4,1269043200
4393,3574,198,1,997747200
4394,4289,198,4,1022976000
4395,4290,198,4,1088640000
4396,4291,198,1,1055894400
4397,4292,198,5,1251158400
4398,3580,198,4,1006473600
4399,4293,198,5,1151539200
4400,4294,198,5,1346630400
4401,4295,198,1,1091404800
4402,4296,198,1,1184976000
4403,4297,198,5,1200873600
4404,4298,198,4,1298764800
4405,4299,198,5,1367366400
4406,4300,198,4,1137456000
4407,4301,198,1,1191369600
4408,4302,198,5,1273795200
4409,4303,198,1,1148169600
4410,4304,198,5,1124755200
4411,4305,198,4,1068681600
4412,4306,198,5,1190764800
4413,4307,199,1,1255737600
4414,4308,200,1,994982400
4415,4309,200,3,1021420800
4416,4310,200,1,1018656000
4417,4311,200,2,1012521600
4418,4312,201,5,1393286400
4419,4313,201,2,1397952000
4420,4314,201,4,1373155200
4421,4315,201,1,1260576000
4422,4316,201,5,1401235200
4423,4317,201,2,1246838400
4424,4318,201,4,1340236800
4425,4319,201,1,1356998400
4426,4320,201,1,1360281600
4427,4321,201,5,1393718400
4428,4322,201,5,1194566400
4429,4323,201,4,1266278400
4430,4324,201,5,1347494400
4431,4325,201,2,1330819200
4432,4326,201,4,1353024000
4433,4327,201,3,1361577600
4434,4328,202,1,1405296000
4435,4329,202,4,1305072000
4436,4330,202,5,1391212800
4437,4331,202,2,1285113600
4438,4332,202,4,1334188800
4439,4333,202,1,1381104000
4440,4334,202,5,1390780800
4441,4335,202,5,1377216000
4442,4336,202,5,1388793600
4443,4337,202,4,1362355200
4444,4026,202,5,1290816000
4445,4338,202,5,1388188800
4446,4339,202,2,1324857600
4447,4340,202,4,1391040000
4448,4341,202,1,1398124800
4449,4342,202,5,1369008000
4450,4343,202,5,1390780800
4451,4344,202,3,1302048000
4452,4345,202,5,1371945600
4453,4346,202,3,1395100800
4454,4347,202,5,1388448000
4455,4348,202,4,1292284800
4456,4349,202,5,1358121600
4457,4350,202,1,1392854400
4458,4351,202,3,1331683200
4459,4352,202,5,1351555200
4460,4353,202,5,1395705600
4461,4354,202,4,1255478400
4462,4355,202,5,1187049600
4463,4356,202,5,1305849600
4464,4357,202,5,1377734400
4465,4358,202,5,1356480000
4466,4359,202,5,1394150400
4467,4360,202,5,1232841600
4468,4361,202,5,1322438400
4469,4362,202,5,1402358400
4470,4363,202,5,1217376000
4471,4364,202,5,1293840000
4472,4365,202,1,1391558400
4473,4039,202,5,1290816000
4474,3337,202,5,1389571200
4475,4366,202,5,1364342400
4476,4367,202,3,1300320000
4477,4368,202,5,1322956800
4478,4369,202,5,1392336000
4479,4370,202,5,1404000000
4480,3949,202,3,1244937600
4481,4371,202,1,1317600000
4482,526,202,5,1325721600
4483,4372,202,1,1386979200
4484,4373,202,5,1357257600
4485,4374,202,1,1388188800
4486,4375,202,1,1306972800
4487,4376,202,5,1308873600
4488,4377,202,1,1303257600
4489,4378,202,5,1396915200
4490,4379,202,5,1393804800
4491,4380,202,1,1294531200
4492,4381,202,3,1286841600
4493,4382,202,4,1274400000
4494,4383,203,4,1405296000
4495,4384,203,5,1363219200
4496,4385,203,5,1347840000
4497,4386,203,2,1263168000
4498,4387,203,4,1246233600
4499,4388,203,4,1323907200
4500,4389,203,4,1158278400
4501,4390,203,1,1330905600
4502,4391,203,1,1306281600
4503,4392,203,3,1295222400
4504,4393,203,5,1376006400
4505,4394,203,1,1263254400
4506,4395,203,1,1384387200
4507,4396,203,2,1399939200
4508,4397,204,3,1265414400
4509,4398,204,4,992995200
4510,1584,205,1,1042502400
4511,4399,205,5,991094400
4512,4400,205,2,1123718400
4513,4401,205,3,1014336000
4514,4402,205,1,1001808000
4515,4403,205,2,1064880000
4516,4404,205,4,1035417600
4517,4405,205,5,998784000
4518,4406,205,3,993859200
4519,4407,205,4,1037750400
4520,4408,205,1,1120694400
4521,4409,205,1,1090281600
4522,4410,205,5,1018483200
4523,4411,205,5,1019001600
4524,4412,205,1,1043366400
4525,4413,205,1,1262736000
4526,4414,205,1,1040515200
4527,4415,205,4,1049155200
4528,4416,205,3,1041120000
4529,4417,205,2,1035936000
4530,4418,205,1,1105142400
4531,4419,205,5,1384819200
4532,4420,205,4,1036886400
4533,4421,205,1,1044748800
4534,4422,205,1,1006646400
4535,4423,205,1,1015372800
4536,4424,205,1,1096156800
4537,4425,205,3,1071964800
4538,4426,205,3,1038096000
4539,4427,205,1,1004313600
4540,4428,205,1,1100736000
4541,4429,205,1,1062288000
4542,2452,205,1,1027900800
4543,4430,205,4,1016668800
4544,4431,205,1,1024358400
4545,4432,205,4,1031097600
4546,4433,205,5,1081209600
4547,4434,205,1,1106697600
4548,4435,205,1,1041465600
4549,4436,205,1,1084665600
4550,4437,205,2,1030147200
4551,4438,205,1,1036972800
4552,4439,205,4,1005350400
4553,4440,205,1,1118188800
4554,4441,205,4,1031184000
4555,4442,205,2,1075248000
4556,4443,205,1,1017100800
4557,4444,205,4,1041984000
4558,4445,205,1,1043539200
4559,4446,205,2,1022889600
4560,4447,205,2,1047945600
4561,4448,205,1,1044489600
4562,4449,205,2,1035504000
4563,4450,205,2,1034640000
4564,4451,205,4,1079740800
4565,4452,205,1,1016496000
4566,4453,205,1,1067817600
4567,4454,205,3,1034380800
4568,4455,205,3,1035763200
4569,4456,205,1,1068508800
4570,4457,206,4,1098230400
4571,4458,206,5,1061769600
4572,4459,206,2,1078185600
4573,4460,206,1,1060819200
4574,4461,206,2,1050019200
4575,4462,206,2,1126656000
4576,4463,206,3,1017014400
4577,4464,206,3,1044316800
4578,4465,206,4,1026259200
4579,4466,206,4,1046476800
4580,4467,206,5,1065916800
4581,4468,206,5,1054252800
4582,4469,206,2,1127952000
4583,4470,206,2,1111363200
4584,4471,206,1,1091491200
4585,4472,206,2,1077580800
4586,4473,206,3,1043884800
4587,3629,206,2,1022025600
4588,1321,206,5,1048636800
4589,4474,206,3,1113004800
4590,4475,206,4,1080864000
4591,4476,206,4,1062460800
4592,4477,206,2,1056326400
4593,4478,206,5,1010016000
4594,4479,206,1,1050019200
4595,1793,206,1,1095120000
4596,4405,206,2,998784000
4597,4480,206,5,1065657600
4598,4481,206,1,990748800
4599,4482,206,4,1111276800
4600,4483,206,3,998870400
4601,4484,206,5,1101859200
4602,4485,206,1,1013731200
4603,4486,206,1,1020729600
4604,4487,206,2,1016928000
4605,4488,206,2,1090368000
4606,4489,206,2,1100476800
4607,4490,206,1,993686400
4608,4491,206,5,1114041600
4609,4492,206,5,1137196800
4610,4493,206,5,1121385600
4611,4494,206,4,1074643200
4612,4495,206,1,1017360000
4613,4496,206,2,1034726400
4614,4497,206,1,1027555200
4615,4498,206,1,1048464000
4616,4499,206,1,1035417600
4617,4500,206,2,1056240000
4618,4501,206,1,1065139200
4619,4502,206,4,1053388800
4620,4503,206,2,1117929600
4621,4504,206,3,1100217600
4622,4505,206,1,1107129600
4623,4506,206,2,1108425600
4624,4507,206,4,1039651200
4625,4508,206,5,1089676800
4626,4509,206,4,1095897600
4627,4510,206,4,1058140800
4628,4511,206,5,1053648000
4629,4512,206,5,1087862400
4630,4513,206,3,1113868800
4631,4514,206,2,1119052800
4632,4515,206,5,1047945600
4633,4516,206,2,1086393600
4634,4517,206,2,1061769600
4635,4518,206,3,1131926400
4636,4519,206,3,1011916800
4637,4520,206,2,1040774400
4638,4521,206,4,1086393600
4639,4522,206,1,1020384000
4640,4523,206,3,1095206400
4641,2118,206,1,1025222400
4642,4524,206,1,1051315200
4643,4525,206,3,1045699200
4644,4526,206,1,1015372800
4645,4527,206,4,993340800
4646,4528,206,1,1188864000
4647,4529,206,5,1124323200
4648,4530,206,5,1031443200
4649,4531,206,2,1020211200
4650,4532,206,4,1123891200
4651,4533,206,2,1035331200
4652,4534,206,1,1006473600
4653,4535,206,5,1100390400
4654,4536,206,1,1052352000
4655,4537,206,3,1091923200
4656,4538,206,2,1037491200
4657,4539,206,3,1009756800
4658,4540,206,5,1080172800
4659,4541,206,5,1086134400
4660,4542,206,1,1120176000
4661,4543,206,1,1037404800
4662,4544,206,1,1120608000
4663,4545,206,1,1015545600
4664,2318,206,5,1084838400
4665,4546,206,5,1017360000
4666,4547,206,5,1010102400
4667,4548,206,2,1014076800
4668,4549,206,5,1093132800
4669,4550,206,2,1098057600
4670,4551,206,3,1112832000
4671,4552,206,4,1053648000
4672,4553,206,1,1069113600
4673,2388,206,5,1091836800
4674,4554,206,4,1039132800
4675,4555,206,5,1091750400
4676,4556,206,2,1108425600
4677,4557,206,4,1129766400
4678,4558,206,5,1054425600
4679,4559,206,5,1062288000
4680,4560,206,2,1084147200
4681,4561,206,5,997315200
4682,4562,206,4,1068336000
4683,4563,206,1,1015459200
4684,4564,206,2,1113350400
4685,2463,206,2,1127433600
4686,4565,206,3,1090972800
4687,4566,206,1,1027468800
4688,4567,206,1,1002585600
4689,4568,206,2,1078358400
4690,4569,206,5,1047168000
4691,4570,206,1,1093564800
4692,4571,206,5,1114560000
4693,4572,206,5,990576000
4694,2554,206,4,1113177600
4695,4573,206,2,1006646400
4696,4574,206,2,994809600
4697,4575,206,2,1019520000
4698,4576,206,1,1067385600
4699,4577,206,5,994377600
4700,2600,206,5,1077235200
4701,4439,206,4,1005436800
4702,1374,206,4,1052352000
4703,4578,206,5,1075334400
4704,4579,206,5,1018137600
4705,2631,206,5,1113955200
4706,4580,206,5,1100563200
4707,2660,206,4,1125100800
4708,4581,206,5,1031616000
4709,4582,206,3,1047340800
4710,4583,206,1,1107043200
4711,2746,206,4,1002585600
4712,4584,206,4,1022803200
4713,4585,206,1,1131235200
4714,2769,206,2,1090368000
4715,4586,206,4,1115424000
4716,4587,206,3,1106352000
4717,2782,206,5,1118707200
4718,4588,206,5,1099526400
4719,2833,206,4,1091404800
4720,2840,206,3,1037059200
4721,4589,206,1,1039564800
4722,4590,206,3,1035936000
4723,4591,206,1,1082505600
4724,4592,206,3,1120262400
4725,1509,206,4,1082678400
4726,4593,206,1,1004918400
4727,4594,206,5,990662400
4728,4595,206,5,1105574400
4729,4596,206,1,1003622400
4730,4597,206,1,1089763200
4731,4598,206,4,1092528000
4732,4599,206,1,1099958400
4733,4600,206,5,1128902400
4734,4601,206,4,1087776000
4735,4602,206,4,1062979200
4736,4603,206,4,1086912000
4737,4604,206,1,1044835200
4738,4605,206,4,1128902400
4739,4606,206,3,1086220800
4740,4607,206,3,1131667200
4741,4608,206,4,1014681600
4742,4609,206,5,1011657600
4743,4610,206,4,1025049600
4744,4611,206,4,999216000
4745,4612,206,1,1116806400
4746,4613,206,3,1081296000
4747,4614,206,1,1012780800
4748,4615,206,5,1128211200
4749,4616,206,2,1079481600
4750,4617,206,4,1031184000
4751,4618,206,4,1093737600
4752,4619,207,4,1022371200
4753,4620,207,1,1116633600
4754,4621,207,1,1096243200
4755,4622,207,1,1142726400
4756,4623,207,1,1073779200
4757,4624,207,2,1135209600
4758,4625,207,1,1142640000
4759,4626,207,1,1085961600
4760,4627,207,2,1102896000
4761,4628,207,1,1136419200
4762,4629,207,4,1134864000
4763,1554,207,2,1135814400
4764,4630,207,1,1094169600
4765,4631,207,1,1137974400
4766,4632,207,1,1120867200
4767,4633,207,1,1130025600
4768,4634,207,1,1115596800
4769,4635,207,5,1016064000
4770,4636,207,1,1087516800
4771,4637,207,5,1019520000
4772,4638,207,2,1024617600
4773,4639,207,1,1112140800
4774,4640,207,4,1075161600
4775,4641,207,5,1084579200
4776,1583,207,1,1049760000
4777,1584,207,1,1061856000
4778,4642,207,1,1111276800
4779,4643,207,5,1014854400
4780,4644,207,1,1028505600
4781,4645,207,2,1080864000
4782,4646,207,1,1056067200
4783,4647,207,1,1127865600
4784,4648,207,5,1107216000
4785,4649,207,2,1086825600
4786,4650,207,3,1067126400
4787,4651,207,4,1080864000
4788,4652,207,1,1123200000
4789,4653,207,1,1141776000
4790,4654,207,1,1139356800
4791,4655,207,1,1120003200
4792,4656,207,1,1143072000
4793,4657,207,4,1017878400
4794,4658,207,1,1046995200
4795,4659,207,1,1065657600
4796,3624,207,5,1036022400
4797,4660,207,1,1026432000
4798,4661,207,5,1118707200
4799,4662,207,1,1147046400
4800,4663,207,4,1052784000
4801,4664,207,1,1069027200
4802,4665,207,3,1067040000
4803,3164,207,5,1031270400
4804,4666,207,1,1150675200
4805,4667,207,1,1090281600
4806,4668,207,4,1047772800
4807,4669,207,3,1041724800
4808,4670,207,1,1068163200
4809,4671,207,1,1069113600
4810,4672,207,1,1127088000
4811,4673,207,2,1126396800
4812,4674,207,2,1005955200
4813,4675,207,4,1141776000
4814,4676,207,2,1064188800
4815,4677,207,1,1016323200
4816,4678,207,4,1124668800
4817,4679,207,2,1014681600
4818,4680,207,2,1134345600
4819,4681,207,2,1085529600
4820,4682,207,5,1015459200
4821,4683,207,3,1099958400
4822,4684,207,4,1108771200
4823,4685,207,2,1099958400
4824,4686,207,1,1033344000
4825,4687,207,1,1145145600
4826,4688,207,2,1068076800
4827,4689,207,1,1119225600
4828,4690,207,1,1118016000
4829,4691,207,1,1078876800
4830,4692,207,4,1044230400
4831,4693,207,4,1017878400
4832,4694,207,1,1073433600
4833,4695,207,2,1041206400
4834,4696,207,1,1096588800
4835,4697,207,3,1169596800
4836,4698,207,5,1238976000
4837,4699,207,1,1140825600
4838,4700,207,1,1099094400
4839,4701,207,1,1080691200
4840,4702,207,4,996105600
4841,4703,207,5,1079308800
4842,4704,207,3,1188172800
4843,4705,207,2,1039564800
4844,4706,207,2,1049155200
4845,4401,207,1,1003881600
4846,4707,207,5,1078358400
4847,4708,207,1,1132876800
4848,4709,207,5,1042156800
4849,4710,207,5,1001116800
4850,4711,207,1,1094256000
4851,4712,207,5,1142899200
4852,4713,207,1,1118102400
4853,4714,207,4,1159833600
4854,4715,207,3,1121299200
4855,4716,207,1,1102982400
4856,4717,207,1,1145750400
4857,4718,207,1,1136505600
4858,4719,207,1,1146355200
4859,4720,207,1,1046822400
4860,4721,207,1,1173312000
4861,4722,207,2,1123459200
4862,4723,207,1,1136073600
4863,3636,207,5,1097452800
4864,4724,207,1,1147651200
4865,4725,207,1,1085961600
4866,4726,207,5,1044835200
4867,4727,207,3,1036540800
4868,4728,207,1,1121299200
4869,4729,207,1,1115856000
4870,4730,207,1,1122336000
4871,4731,207,1,1151884800
4872,4732,207,3,1064966400
4873,4733,207,1,1128038400
4874,4734,207,5,1036713600
4875,4735,207,1,1147996800
4876,4736,207,1,1080604800
4877,4737,207,2,1015372800
4878,4738,207,1,1038614400
4879,4739,207,2,1026259200
4880,4740,207,1,1045267200
4881,4741,207,3,1014076800
4882,4742,207,1,1100563200
4883,1858,207,1,1092441600
4884,4743,207,1,1026345600
4885,4744,207,1,1121126400
